"gene","cluster_1","cluster_2","cluster_3","cluster_4"
"imp4",0.372830019273769,0.313678524797008,0.195451735404125,0.244344041911806
"ptpn18",2.03101842780837,2.10004051264776,0.558532835971149,1.61653790434556
"x4930568a12rik",0.00358912742913663,0.00563167829408267,0,0
"arhgef4",0.0262006758174194,0.0194565066289532,0.00760322280325795,0.00625815657357166
"gm38336",0,0.00227729297505094,0,0
"fam168b",0.182309435254629,0.206185295161586,0.303651193512838,0.327983805459485
"plekhb2",0.307107438282993,0.104666066545989,0.473555001284013,0.286573087189364
"hs6st1",0.0108168035315149,0.00573450483456125,0.0166681224346541,0.0246259705949104
"uggt1",0.16719492084951,0.120553786992568,0.0808524342642146,0.336321081418643
"neurl3",0.212362671556438,0.454740182193226,0.0451188695986866,0.0389364684951641
"arid5a",0.218820644426604,0.232130645883715,0.130930454806751,0.267289933627998
"x4930403p22rik",0.00102465807727707,0.00394397935883764,0,0.00243291405412731
"kansl3",0.113536065087518,0.132895042229878,0.280462076556049,0.138510320460174
"lman2l",0.0718849220981026,0.0710644946891264,0.0608024709159886,0.253771441819982
"cnnm4",0.009830172477532,0.0118998132512436,0.0141667029723888,0.0428740046334925
"cnnm3",0.0437310206263737,0.0351762404578388,0.0257594741964349,0.0341848553490962
"ankrd39",0.16777773817027,0.122410900957459,0.0686317052902824,0.11661647679384
"sema4c",0.0337360485725087,0.026466465090154,0.0688580119586741,0.0861622619990378
"fam178b",0.0140824313383443,0,0.0262827747155908,0.00879684692537021
"cox5b",1.87258503664675,1.58525610562783,1.7193020841245,1.65741923297236
"actr1b",0.169614289011754,0.11370438742939,0.0633811539335559,0.0963234358214089
"zap70",0.959882676988949,0.438808098997068,0.0436667627963663,0.0334985636735689
"tmem131",0.0735731745835504,0.0630703757486888,0.453024777999088,0.0660041317447592
"vwa3b",0,0.0029389098217663,0.00753336299400802,0
"inpp4a",0.0352474283181293,0.0159983734030277,0.0595096790800404,0.240812460269217
"coa5",0.413183509827622,0.259110038759403,0.480852137906409,0.651008888788519
"unc50",0.331792577272208,0.348698846930475,0.311830234002574,0.399353636331736
"mgat4a",0.0284361560655306,0.0666446285077125,0.115301234408936,0.0842751260468745
"x2010300c02rik",0.0443932248729509,0.0750182819584921,0.000963224237384175,0.00379100021675153
"tsga10",0.0225621644845354,0.0287711402921936,0.0286703806355103,0.0300327447907017
"lipt1",0.0202861556364052,0.0097604406745127,0.00471674634294459,0.0100137846648515
"mitd1",0.351650154059005,0.246063467976039,0.0645562795881869,0.139155887343471
"mrpl30",0.807504246209049,0.873767127280264,0.620596894906753,0.827365820561099
"txndc9",0.607725662974461,0.425792053942106,0.594757349832481,0.530193482234894
"eif5b",0.757229661232814,0.631868719726808,0.482227899896468,0.633288418034615
"rev1",0.0295579096966418,0.020454721957811,0.0366439602751412,0.039505789398771
"aff3",0.0105188597942128,0.0316967784962916,0.0093694191584701,0.113667489038653
"gm16152",0.00940025280461547,0.041923905326973,0.00278987633458786,0.0409656654935956
"chst10",0.0372674728697961,0.00666379358931126,0.0188795928627814,0.00420625566552605
"pdcl3",0.497682305577806,0.454594579603073,0.550049928588822,0.419349240845312
"rpl31",3.19201651155425,2.93437379524744,2.71348224213441,4.28280392838476
"tbc1d8",0.0105483620281525,0.00977304758878121,0.618220831005701,0.650761593192045
"cnot11",0.211748037436287,0.141440755023196,0.0930332891295206,0.197354133150474
"rnf149",0.158515681688304,0.14138486544793,0.16003614188294,0.359228167868082
"creg2",0,0,0,0
"map4k4",0.114670906796397,0.133818534917951,1.18630099454823,0.216654510297409
"il1r2",0.180071282236785,0.0110217515760304,0.130711261793193,0.0187377183805901
"gm16894",0.00241280120569937,0.000443885811150759,0,0
"il1r1",0,0.000264413364001821,0.00551749622714154,0
"il1rl2",0.00549384707257725,0.00468909315496784,0.00703910772786219,0.0235830236509963
"il1rl1",0.0157757397816224,0.00347146161438715,0,0
"il18r1",0.680402792410131,0.642016113482094,0.0740011471087308,0.0434673497593506
"il18rap",0.356655317995026,0.399115198166046,0.0323321644908665,0.0297529375139922
"slc9a4",0,0.000381312862346197,0.00129504358428943,0
"mfsd9",0.00262913955211577,0.0033504296582135,0,0.00725377983564152
"mrps9",0.3240635754418,0.241047446382319,0.168490541426149,0.289552542644632
"tgfbrap1",0.030639360198502,0.0357442404672567,0.0336135572208266,0.0481451200412929
"ai597479",0.0243957763750023,0.0150561192345403,0.0118238888384061,0.0162338378997949
"fhl2",0.251759431259797,0.184251463635038,0.0130284942757191,0.00781027911946286
"nck2",0.0193274110501413,0.00910690484826483,0.0382946388498521,0
"uxs1",0.117222230254706,0.0766262892413252,0.19050542584313,0.108184870368259
"tpp2",0.259141059186248,0.214860733936427,0.146917957354341,0.132657524220641
"tex30",0.118661942434979,0.109064414818304,0.0704672313542633,0.087157555231743
"kdelc1",0.0234807983449855,0.0105679577145529,0.0169357919929591,0.038288228476659
"bivm",0.0151851806946586,0.00826586645361973,0.0111451032792851,0.013273394402786
"ercc5",0.05404510882425,0.0397716322936065,0.0181858036884731,0.0958166480405567
"col3a1",0,0,0.00135821442079737,0
"wdr75",0.0920834479661476,0.0671425741847342,0.0298575968136904,0.0782668359127873
"slc40a1",0,0,0,0
"slc39a10",0.0481880649174889,0.0228903510644821,0.0307513884798803,0.0618012899410135
"x4933411e06rik",0,0.00294567302465504,0.00316536249229546,0.00395542139245169
"nabp1",0.572475949951318,0.553892676015607,0.539481597687697,0.167194107908334
"gm17767",0.00773888076211116,0.0016402203786641,0.0313668957173208,0
"myo1b",0,0.0057128109595438,0.00534942751118267,0
"stat4",0.372972224119052,0.550528053415849,1.25859215145293,0.0374950082773597
"stat1",0.934233755838682,0.712730084760791,1.30019869364582,0.732047946156576
"gls",0.162323279230342,0.140299914258189,0.251958400806397,0.158190842255912
"nab1",0.35117626786518,0.187664900415065,0.159078298507447,0.250548732006822
"tmem194b",0.0491135719156991,0.0314943700976233,0.0115405577005295,0.0429914508828081
"mfsd6",0.080574262041934,0.131459429102306,0.104389138185205,0.0415816849774325
"inpp1",0.40694565315321,0.2398132497347,0.0346573287664038,0.0884453368181702
"hibch",0.115655392470159,0.074984035381089,0.00835329873639348,0.0900092135460732
"x1700019d03rik",0.0416216135627078,0.010037025040869,0,0.00372105166983597
"pms1",0.0370850499926247,0.0160528497579693,0.0181948223859794,0.0176671496579048
"ormdl1",0.298366775599604,0.206372057890417,0.113653293388932,0.17868036685431
"osgepl1",0.0428773507302624,0.0264591836849255,0.0156407152721905,0.0523276408099809
"asnsd1",0.456296000625423,0.238135170100923,0.225896082868747,0.278458250090431
"stk17b",0.973883003374948,0.68733532624509,0.278409253421095,0.587196501844866
"gtf3c3",0.0441780530561639,0.0254519203463283,0.0307746059969033,0.0433580660841344
"pgap1",0.0140198048650935,0.000585217666857969,0.00579470355707505,0.00510348813136489
"ankrd44",0.464086986773275,0.502747186336054,0.661447502639949,0.287644563572346
"sf3b1",1.10025093794208,0.967729542485649,0.966845428399667,1.24352598414629
"coq10b",0.150765082427338,0.157770380195397,0.233610946187769,0.148302900803886
"hspd1",0.702809049836722,0.52539670050746,0.435306097153811,0.477907835621791
"hspe1",1.51619146726566,1.21117190332157,1.25814577489372,1.66904209801938
"mob4",0.367589859885529,0.338355135002976,0.247393091755496,0.300987368705289
"rftn2",0.00384485599997947,0.00222169799599296,0.0015804057395232,0.00811905173944323
"mars2",0.0311665582421089,0.0318933733932718,0.0020026286063375,0.0247981544766852
"plcl1",0.0223992287434843,0.00157960885292687,0.0775702871468945,0.00263791691220718
"satb2",0,0,0,0
"x4930558j18rik",0.00168760906970674,0.000370312051310127,0,0
"x1700066m21rik",0.0141637414749275,0.00872308311051219,0.00314759480765463,0.015625068948895
"tyw5",0.0824770621374023,0.0497865800580378,0.0452055361279022,0.064238667352557
"x9430016h08rik",0.168335626792903,0.115054501974155,0.167800037844974,0.180617144320346
"kctd18",0.0730497299301877,0.0584291621779903,0.0711982074230346,0.0779701745796031
"sgol2a",0.0135943161401125,0.00684513384598628,0.00540348431940234,0.00304394937293371
"bzw1",0.715510610173351,0.548631183737,0.5972061372943,0.907116376401097
"clk1",0.484288493946124,0.486614644941166,0.541841856222927,0.56061406595675
"ppil3",0.343380885288462,0.243627120260891,0.0562810253148118,0.217899353505293
"nif3l1",0.096309414199951,0.0609569019633228,0.0249510447901212,0.0526659893306743
"orc2",0.082784307037166,0.0562715197424914,0.0216059009333061,0.0768786118598238
"fam126b",0.0246114051673413,0.0315840464154156,0.0233690779547173,0.0333363221333179
"ndufb3",0.892971725675751,0.764265515594209,0.656857196007032,0.793048968330161
"cflar",0.328365470492054,0.258763510189461,0.632760280365458,0.191318609941157
"casp8",0.483442781744446,0.461183606062016,0.294090429186299,0.343974369126646
"trak2",0.0652410724836092,0.0413060856951995,0.0243862049627399,0.0533382109672736
"stradb",0.0735633511090886,0.0367697955174379,0.0214462645331192,0.0715089949053688
"tmem237",0.0655021673283122,0.0509865692425437,0.00472622497779749,0.0140341483227619
"g730003c15rik",0.00215231438078622,0.00290368520589003,0.00391415654363997,0.0424781708606321
"als2",0.0206888984060949,0.0118156081584571,0.0231459422598839,0.0560648270313208
"cdk15",0,0.000946699645112807,0.00647617942360816,0
"fzd7",0,0.0011493634404259,0.0044459136200223,0
"sumo1",1.13150065231875,1.03468760513559,1.02060330028021,1.01111218930451
"nop58",0.347348500413959,0.32229272308208,0.0887680866251048,0.248302301081327
"bmpr2",0.0150338823335853,0.0153353822071768,0.0491489363069833,0.0337553296277588
"fam117b",0.0986192459527717,0.0680371998044142,0.147767123922552,0.0951706708291512
"ica1l",0.00162652656880999,0,0,0
"wdr12",0.125681157329361,0.0968799701180948,0.0258888835132258,0.0548273404131411
"carf",0.0154335724739478,0.0141176577246387,0.0119608641014914,0.0161357170014897
"nbeal1",0.0527281873736641,0.0743723187689258,0.123599318169078,0.0701227696404727
"cyp20a1",0.114057246751815,0.0731904428307048,0.0273431259506303,0.0928186069913533
"abi2",0.0386060550591916,0.0343711971113147,0.0104119009276815,0.030407963170806
"raph1",0.148634267298081,0.0914042997114252,0.0558050063895146,0.0247910691750074
"cd28",0.819711725875163,0.193730747314776,0.0328292181743831,0.0919001932248443
"gm11579",0.0280510769649637,0.00445561045532579,0,0
"ctla4",0.43558744876874,0.0351955615730618,0.0197294445498148,0.0171947703843827
"icos",0.385505666162506,0.129833143436528,0.060663724188016,0.0162389887085108
"nrp2",0.0177720948414108,0.00883724969701375,0.498097431909898,0.00673940573490907
"gm4208",0.00650299028372193,0.00313867448788527,0,0.00322046274083834
"ino80d",0.1025828189811,0.102319418101096,0.223285411395803,0.084433958607197
"ino80dos",0.002660660251182,0.00744304448321008,0.00462854500362924,0.0137534609766688
"gm20342",0.0322948018663414,0.0372547742457374,0.0681979333701665,0.0310645387488719
"ndufs1",0.195518869636151,0.151879244467009,0.0819013755880608,0.180221118359185
"eef1b2",2.41910945569481,2.20417190454525,1.88284109925365,1.99690485149029
"adam23",0,0.000368798427458165,0.142658839678573,0
"fastkd2",0.0486782764768405,0.0333263121018738,0.00751417992416751,0.0402066002790502
"klf7",0.112868186956366,0.179331283457667,0.144973598338577,0.123856207885113
"creb1",0.151981907696489,0.186071115928286,0.253207079321074,0.123543779750056
"mettl21a",0.109584765214807,0.0569957151866031,0.0539423522366551,0.143269335084779
"ccnyl1",0.00510395866413261,0.00224126407423961,0.00647292352382542,0.00758309487534733
"fzd5",0.0123489532436074,0.0273410153825647,0.0232121374158305,0.00254339547815012
"plekhm3",0.0376073648522112,0.0334009176563853,0.0462035510302402,0.438918334021239
"d630023f18rik",0,0,0,0.00125606918393676
"idh1",0.0220406700073892,0.0290266604122621,0.25950233805277,0.140281538514399
"pikfyve",0.0236488918962692,0.0241265577364418,0.0598171989585143,0.0459854518849658
"rpe",0.204383997241824,0.0985930382182837,0.105308882424195,0.231378306253677
"kansl1l",0.0309382323946126,0.0264240404171801,0.0324408335060464,0.0995988972680108
"acadl",0.674168509269467,0.420209004659156,0.603745687270468,0.641716110627612
"lancl1",0.123697274223752,0.0800526332525711,0.0999564324717407,0.144784020420792
"ikzf2",0.406657596281696,0.192428933600255,0.041162674760311,0.205933055321849
"bard1",0.0368469234758929,0.00766150809643381,0.0037373598037444,0.000943691700417503
"atic",0.186431677264779,0.0816229507916513,0.0553900158211746,0.199208273196784
"fn1",0.0384269490082875,0.0541172492313066,0.078623053219064,0.0530676369338579
"apol7d",0,0,0,0
"x4933417e11rik",0,0,0,0
"mreg",0.00240431732089841,0.0099015749398667,0.546261687923109,0.00654594366876662
"d230017m19rik",0.00344613212618471,0.00121900117993892,0.00725305149388764,0.00529509970680986
"pecr",0.0210189857237914,0.0172965130649643,0.00711497183837918,0.0191946445104228
"xrcc5",0.120396665349223,0.0705192675190732,0.00388014871617504,0.00589912452398684
"smarcal1",0.0478939423408603,0.0348818634139137,0.0198848725647722,0.0496663079113608
"rpl37a",3.74630024018074,3.76761601021711,3.41620254866308,3.4060979283638
"tns1",0.0348133807743894,0.00681895579846587,0.00852448624387929,0.1719078636461
"cxcr2",0.00328552565404293,0.000432515924155257,0,0.00243447479691561
"arpc2",2.37082858226104,2.32225307655637,2.51133197582889,2.10302690313145
"aamp",0.498855533512757,0.509305958572076,0.615293028649137,0.565200673943986
"pnkd",0.364532126513637,0.330725191629709,0.339465519057823,0.323794401440931
"tmbim1",0.0896149252448504,0.103658653369824,0.318870397845537,0.141173401402912
"catip",0,0.00192082137180023,0,0.00179516162438979
"slc11a1",0.0167155837140468,0.037241990373069,0.0318603027227939,0.0304760845330593
"ctdsp1",0.220488241730015,0.223981365706478,0.210125032301871,0.186225162772299
"vil1",0,0,0.00417419882764628,0
"usp37",0.0495962544700879,0.0344363641157229,0.0403886949803149,0.0217850225454641
"rqcd1",0.103725046048644,0.0643548372979925,0.0562996577231767,0.0604475598192944
"zfp142",0.0487795161555424,0.0197335159171358,0.0247633956088418,0.0188188204120604
"bcs1l",0.056417736952828,0.0492007854015166,0.0203871212410225,0.058501505768195
"rnf25",0.042131580268388,0.064714545886247,0.04109710859546,0.0775667630682215
"ttll4",0.0126855722675532,0.0110466659112652,0.00898908274272764,0.0219932477607979
"cyp27a1",0.00498778167635417,0.00717994508315246,0.0482925727048798,0.14318507789915
"wnt6",0.00163450736403375,0.00181994681119381,0.00312023111835379,0.00268617997821256
"gm29539",0,0,0,0
"nhej1",0.0307796730259065,0.0167631698207685,0.0169680458348437,0.0265209680666707
"cnppd1",0.345023153272824,0.310847004056738,0.379469624022544,0.374247914169749
"fam134a",0.189131022160086,0.192370543420466,0.135699981354024,0.199701742997916
"zfand2b",0.199449053395592,0.168763202727223,0.226285225836302,0.197479190661363
"abcb6",0.0120065171396065,0.00192063505230519,0.000811542463828842,0.00207252720882251
"atg9a",0.0284853909625896,0.03260123049567,0.0220235151002696,0.0502216333722861
"ankzf1",0.0371373678272254,0.042397829740437,0.0310718135566197,0.0458938378054577
"glb1l",0.00738470267982087,0.00763388977656098,0.00659452270339212,0.00970351108460276
"stk16",0.307313660930407,0.26270705829165,0.106447415729402,0.206660373071061
"tuba4a",0.40970244265873,0.319627837273214,0.134051949779501,0.443398122863159
"dnajb2",0.0153853643270936,0.0663821767748876,0.196074818787927,0.0815410522488471
"dnpep",0.270359122918026,0.242100400558222,0.24260850328868,0.369556353813736
"speg",0,0,0,0
"gmppa",0.145735794269327,0.116317854182717,0.0894746302504598,0.280987932201997
"chpf",0.0793971616280602,0.0980762902155376,0.00828473164563071,0.022748845955783
"tmem198",0.00320526425355494,0.0126333705434625,0,0.00181508895251905
"stk11ip",0.0210726670351772,0.0177519154613025,0.0124662813475463,0.0308159959445529
"farsb",0.274119219790529,0.152371047853901,0.0610249345657946,0.161775347609855
"mogat1",0.00466721994170504,0.00319558764798163,0,0.00588884274699954
"acsl3",0.00124807448731942,0.00980511323279492,0.00409641905740211,0.00876806353168318
"utp14b",0.000652066140069022,0.00766675838248774,0.00337565672611913,0.00442584172946767
"ap1s3",0.10290269394049,0.0350171135200687,0.050831208850851,0.0998130126004649
"wdfy1",0.185466614515568,0.264298260037462,0.0490483767262363,0.0768108279678697
"mrpl44",0.270892947938091,0.200679694445378,0.119721824861235,0.120333340430998
"serpine2",0.382042061616174,0.0398491029274311,0.0170332272845132,0.00329142889034754
"fam124b",0.00636461880082747,0.00620671268153533,0,0
"cul3",0.133571464696203,0.14134151305475,0.137868568000299,0.121907893726608
"gm29125",0,0.00270850342599992,0,0
"dock10",0.414216696617792,0.338692215739954,0.495754422993505,0.530944874020581
"rhbdd1",0.0289030175835266,0.0324573201581926,0.0262657486841941,0.0564503279004417
"mff",0.529557880254868,0.421436514758599,0.412383066484389,0.481347559762021
"agfg1",0.316748249321514,0.107984110557592,0.119285584975537,0.0613466567184374
"pid1",0.0336859947170172,0.0553230665994969,0.0883162637624909,0.0858588573512088
"dner",0,0.000328979583109135,0,0.00100261724678052
"trip12",0.231818855466309,0.230893138555346,0.316426596859687,0.240737103114935
"fbxo36",0.0230322381487175,0.00581168294236467,0.00126236710720749,0.0088410432743266
"c130026i21rik",0.0114336464448246,0.0237691202587831,0.64761573636929,0.315650430108404
"a530032d15rik",0.00522502585485292,0.0160423523390582,0.34044469661345,0.311871534266401
"a530040e14rik",0.0089441532194627,0.030209513715283,0.391403416458013,0.113531941580616
"g530012d18rik",0.00436655896196206,0.00119114383141858,0.00297947579185855,0
"sp110",0.752142289268214,0.870190859901827,1.00999265988272,0.882632984878887
"gm16094",0.0020038832272938,0,0.0322986109587243,0.0235283631976219
"sp140",0.341716668178027,0.356692746167249,1.5641725720386,0.843802280784342
"sp100",1.05344899774012,0.912275912736319,0.469387650127525,0.727638046532101
"a630001g21rik",0.150542729312166,0.130333528255056,0.0454013401082272,0.0821712142057556
"cab39",0.440709104232516,0.356810549967163,0.267789831849548,0.220068139801509
"itm2c",0.678114324992334,0.537697064879296,1.31782432616609,1.1752538630975
"gm28884",0.0109839996170919,0,0,0
"gpr55",0.0854389864168804,0.00308941829613578,0.0525131702413507,0.0829793201683077
"gm28100",0,0,0,0
"x2810459m11rik",0,0.00543169128336921,0,0
"psmd1",0.359204818609156,0.215174847801118,0.264853441389676,0.31805214663711
"armc9",0.0197454010127464,0.0145071469843672,0.00166805508608495,0.0190736255394869
"gm16341",0,0.0198822998695468,0.00137824338362701,0.00181508895251905
"b3gnt7",0.00171957278410851,0.0333110921625491,0.00220218606601875,0.00251643064622579
"ncl",1.5461563014588,1.3745451169806,0.805885224960609,1.25077444971253
"ptma",2.73351167294848,2.96330981186967,2.15191175173587,2.98140877561161
"pde6d",0.156199402817862,0.181685023248199,0.409090511193169,0.203648966457048
"cops7b",0.0920341071793912,0.0818209387387178,0.0578016980893906,0.0797320543909255
"nppc",0,0,0,0
"dis3l2",0.0570962736052664,0.0533002703552125,0.048458466582287,0.0730402290280041
"eif4e2",0.872163036642557,0.650104601457967,0.875077966428569,0.482352166794156
"efhd1",0,0,0.00456074389817909,0
"gigyf2",0.132509355851043,0.145022444391916,0.063986094967767,0.127190659583338
"inpp5d",0.201599783110031,0.257355283638804,0.120328592203416,0.30902206065114
"atg16l1",0.072396313617236,0.0665363160004431,0.0593686816088286,0.057706432786745
"sag",0.0176985574034802,0.0233993208951699,0.00180756316614235,0.0126508200535144
"dgkd",0.120564149293525,0.0927197001390579,0.0169382100328252,0.137491010752066
"usp40",0.0639223762583307,0.0722510348414274,0.0558366041215712,0.0379143932819108
"ugt1a7c",0.00295561528771111,0.00630767221041713,0.00261846386931273,0
"ugt1a6a",0,0.000718775545990281,0,0.00177856963106958
"dnajb3",0.00110373288503416,0.00356487282425551,0.00889217444785426,0.00504879784681723
"hjurp",0.0719353833702217,0.0950481432823607,0.0561912396957818,0.0790648773381919
"glrp1",0,0,0,0
"gm29336",0.00447785889514602,0.0110771718276211,0.0059515871644215,0
"arl4c",0.343676627919502,0.513463494375303,0.906153853087383,0.061808542567657
"sh3bp4",0.00496076264970165,0.00477719575963499,0.244348841247025,0.277837101386868
"agap1",0,0.00412661746228048,0.0736694092859026,0
"cops8",0.371432338375925,0.32402143199115,0.239252088458882,0.293298785254696
"lrrfip1",0.883821870816548,0.79492737044411,0.703557142142,0.576505311433558
"rbm44",0.00458214783752455,0.000869498262403072,0,0.00204246141076162
"ramp1",0.151407611048024,0.167046928686933,0.0646444574595224,1.18766709080994
"ube2f",0.293901252766614,0.26800943856146,0.577817732055686,0.477555796737156
"scly",0.143580241111507,0.114915283561949,0.0647398026660663,0.138528702218547
"klhl30",0,0.0300719026124417,0,0
"ilkap",0.388217728017341,0.341288112863349,0.341509287597276,0.347901063973021
"hes6",0.317705832857281,0.336188005564563,0.188031201919313,0.623310361520603
"per2",0.00392973297334347,0.00195049321953752,0,0
"traf3ip1",0.0279347068883824,0.0176465737850304,0.00649994787031017,0.00756280046298627
"asb1",0.0302720081867214,0.0261814239072812,0.0124691604656809,0.0114681549119512
"hdac4",0.111383385554123,0.0716785028093985,0.029017820095681,0.0312393175720183
"gm26720",0,0.0044876222883907,0,0
"ndufa10",0.713995602531126,0.493647283683423,0.387873119308386,0.515871422265183
"myeov2",1.11595661078439,0.838000675614928,1.00599904658287,0.955361286038173
"otos",0.0103013380727507,0.00824707073796229,0.0013276190423324,0
"gpc1",0.0210233500509709,0.0995616245183468,0.133910258550736,0.0163620640464232
"dusp28",0.0373490341955738,0.0559373756379862,0.0312553484343328,0.267500302471501
"x5033417f24rik",0.00328093975336843,0,0,0.00856625878276245
"rnpepl1",0.18454604498065,0.168200028388172,0.219142624887936,0.231183417204938
"x9430060i03rik",0.0204083694511486,0.0140266909291373,0.00856165711371063,0.0244793543779929
"capn10",0.0479010973737644,0.0222223520347536,0.0184122884619854,0.0717258157964758
"gpr35",0.0081991448398509,0.0179930137511555,0.161779021043233,0.201958209976809
"kif1a",0,0.00277373326638778,0.0145227223098499,0.00515364907865351
"sned1",0,0.00019625638133741,0.0178090037108128,0
"mterf4",0.0952190062472489,0.0740562053275213,0.0670872317103303,0.132587397031283
"pask",0.00673655460391834,0.00152200645317926,0.00175695448132472,0
"ppp1r7",0.20165201208882,0.187132359739727,0.13632573834119,0.229436012912129
"hdlbp",0.225687024351106,0.207987149597866,0.1950815060623,0.394941193522197
"sept2",0.26162155822232,0.181942970275665,0.412700946830354,0.201409548830322
"farp2",0.000899068881975898,0.00111859087187188,0,0
"stk25",0.110100663168376,0.122281590633498,0.120572816133416,0.127373161775869
"thap4",0.112620647951515,0.0693244053753003,0.113317324793824,0.08744905988391
"atg4b",0.172680661623787,0.156083505868605,0.154758698348097,0.187764150689989
"dtymk",0.402073219477578,0.233741441619784,0.14983015846404,0.300075958940326
"ing5",0.0658689351211639,0.0458901178625902,0.0563983653378371,0.0402971704288109
"d2hgdh",0.0444277647031877,0.0250027065524765,0.0287056745908598,0.0181758123505878
"pdcd1",1.44871378605852,0.0379959160662123,0.257788997616717,0.0257891811748542
"fam174a",0.276353941528521,0.272043911335042,0.539740174721657,1.03346003986077
"st8sia4",0.17195023664402,0.242909561459115,0.767202152953716,1.19257015790312
"d1ertd622e",0.0740668390060076,0.148143326848079,0.116401758044795,0.19752704024931
"ppip5k2",0.0734034844759163,0.0414684269087464,0.0364815620676527,0.0540858255733626
"gin1",0.140638199857285,0.096126028171916,0.0380252793392285,0.100516097052657
"pam",0.0126880868507177,0.0404859496996423,0.0254665484530926,0.00485999662773781
"x1810006j02rik",0.0109881352518723,0.0307310179883014,0.00250881821585517,0.0052984401454436
"gm7967",0.00743442642952717,0.00840407170451729,0.0130792411286663,0.00691307205038719
"gm28187",0.00306747843818964,0.00113431194336438,0,0
"rnf152",0.00330313897702326,0,0.040156099285354,0
"pign",0.0345723245571545,0.0305789863922038,0.0250285496815083,0.0393255154975004
"x2310035c23rik",0.127199968976153,0.115545548036022,0.128206259830502,0.136009940669364
"tnfrsf11a",0.00336729028946828,0.00571248325673838,0.429015217803411,0.00869517419197631
"gm7160",0.0269986627036929,0.0203744761244425,0.0071215136956497,0.017187150800379
"zcchc2",0.0407916666884995,0.0368144671920455,0.0253855319101826,0.0208199615648365
"phlpp1",0.0736046676310437,0.023525102588232,0.290003574980461,0.016447837646241
"bcl2",0.283936446903032,1.10490513801365,0.0382765046170534,0.111740911799602
"kdsr",0.0692261016080298,0.0514232720492871,0.0214166752372765,0.0761655105555734
"vps4b",0.318112426221722,0.279059139349235,0.347963231373266,0.308460659046881
"serpinb12",0,0,0,0
"serpinb2",0,0,0.00245520726501247,0.00173469684238938
"serpinb10",0.0070320301321782,0.00275005206534728,0.00678402588121237,0.018342278117577
"serpinb8",0,0.0048325951020551,0.00680047994566933,0.00476645010268959
"dsel",0.00806775241159275,0.00354909744352885,0.00342782312846076,0
"tsn",0.665725809182892,0.582005523025632,0.423559945024051,0.621964985081971
"nifk",0.222661791495039,0.233941658307247,0.0473324245597225,0.201801049921874
"clasp1",0.124177350625037,0.107864363547684,0.178417021505732,0.0903089156854588
"x2900060b14rik",0.0207159564174513,0.0478714446088812,0.0515211460466234,0.0533892359773636
"ralb",0.052991141915706,0.0549461442770838,0.271342833508514,0.0288132449776467
"gm27184",0.00785233792754323,0.00169241171095919,0.00103944947432351,0.00252059565819594
"tmem185b",0.106785323860677,0.0859832874405939,0.0536599853188039,0.126567092239774
"epb41l5",0.0079103493466159,0.00177386844317543,0.0016605420823284,0.00278490654149348
"ptpn4",0.0665501232927949,0.0930114449509076,0.0235161194913361,0.0346438168301963
"tmem177",0.0453595480072224,0.0497820622402375,0.015082294083191,0.0128843126583255
"tmem37",0.0456549775282534,0.304103611228377,0.0277693375756437,0.013590827573593
"dbi",1.07758812236393,0.866812157670444,0.686575751051473,1.09062698192897
"x3110009e18rik",0.0786084593785951,0.06582464730599,0.0114686995909573,0.0565521380194833
"steap3",0.00133959097229848,0.0198248649768505,0.00692934016768864,0.00484987878975171
"insig2",0.142209081206324,0.120593256848163,0.0584765585814764,0.127944805488418
"ccdc93",0.0398532841473358,0.0364310751421868,0.0856007360813214,0.0337908879352948
"ddx18",0.312236367210845,0.287943041996169,0.31574587073726,0.271377218697196
"actr3",1.88182007110074,1.53358092778572,1.6538957694209,1.22871877306586
"slc35f5",0.00754444342201737,0.0198745782235139,0.0246026438154652,0.0305775715729202
"mgat5",0.0249945594291419,0.106926579083977,0.0049394613240588,0.0639844257973126
"tmem163",0.191648832586923,0.108194303369516,0.00531441640018826,0.424991221349679
"ccnt2",0.168517982506422,0.148380144443087,0.267141586174568,0.310706027290827
"rab3gap1",0.117366939734568,0.0812812582373739,0.0535389347492229,0.174910956199524
"zranb3",0.00776311967119534,0.001682672105469,0,0.00203493353604436
"r3hdm1",0.225379724040184,0.20724305828854,0.189045246818346,0.315769445066054
"ubxn4",0.524684316581884,0.547820565294987,0.55214293920874,1.11151696426643
"mcm6",0.547875060985572,0.231932356129407,0.0852213653530502,0.129488404079975
"dars",0.343130911325648,0.240278157125627,0.0824339211222958,0.318799356810228
"cxcr4",0.0205513732757102,0.0572389560528908,0.026656754721275,0.0300910132584981
"gm15675",0.00378598286249388,0.0087262108644845,0.00138883189518277,0
"cd55",0.0916337365599244,0.197001476999703,0.013557169486806,0.00809985975130149
"pfkfb2",0.00209379417540576,0.00218873841012598,0.000372070074757978,0.00274362662025424
"yod1",0.0525012490595155,0.0327903027174013,0.0167064215002035,0.0565826177654524
"aa986860",0,0.00102336716376099,0,0
"fcmr",0,0.00230191438943027,0.0113891102725076,0.00413496670554698
"il10",0.0241765595107521,0.000308241053350657,0.0055595682934722,0
"mapkapk2",0.258258192065889,0.218640073575187,0.377799979201357,0.469390798142453
"dyrk3",0.0159826435102325,0.00433455890997812,0.00409644549686841,0.117629044666588
"eif2d",0.185810518431071,0.133895593347204,0.0853072994439564,0.147917907851272
